CONM,year,mcap,revt,PERMNO,GVKEY,TIC,SIC,CIK
WATERS CORP,2022,10.30860692423494,2971.956,82651,61574.0,WAT,3826,1000697.0
TG THERAPEUTICS INC,2022,9.238481321685128,2.785,82670,61711.0,TGTX,2834,1001316.0
EMCOR GROUP INC,2022,9.848692855822025,11076.12,82694,6223.0,EME,1731,105634.0
AMNEAL PHARMACEUTICALS INC,2022,8.479196904672174,2212.304,82702,18888.0,AMRX,2834,1723128.0
ASTROTECH CORP,2022,7.227452192839656,0.869,82747,61766.0,ASTC,3829,1001907.0
BLONDER TONGUE LABS INC,2022,6.686992673388592,18.115,82768,61712.0,BDR,3663,1000683.0
HARTFORD FINANCIAL SERVICES,2022,10.382403359815196,21829.0,82775,61739.0,HIG,6331,874766.0
MSC INDUSTRIAL DIRECT  -CL A,2022,9.586348039275125,3691.893,82777,61732.0,MSM,5084,1003078.0
NOVAVAX INC,2022,8.946693516374681,1981.872,82779,61655.0,NVAX,2836,1000694.0
SOUTHERN COPPER CORP,2022,10.669199579363056,10047.9,82800,61811.0,SCCO,1000,1001838.0
BROADWAY FINANCIAL CORP/DE,2022,7.691377436812122,37.464,82812,61815.0,BYFC,6035,1001171.0
IDERA PHARMACEUTICALS INC,2022,7.338800008163795,4.862,82824,61899.0,IDRA,2836,861838.0
TITAN PHARMACEUTICALS INC,2022,7.070371483580753,0.557,82848,61836.0,TTNP,2834,910267.0
REVLON INC  -CL A,2022,8.448985600445575,1980.4,82859,62290.0,REV,2844,887921.0
WILEY (JOHN) & SONS  -CL A,2022,9.2717766618824,2019.9,82924,11499.0,JW.A,2721,107140.0
WILLIAMS-SONOMA INC,2022,9.883654602200016,8674.417,83011,11511.0,WSM,5961,719955.0
ANDERSONS INC,2022,9.07051581533412,17325.384,83112,1659.0,ANDE,5150,821026.0
COLUMBUS MCKINNON CORP,2022,8.967969785741825,936.24,83120,62221.0,CMCO,3530,1005229.0
CSG SYSTEMS INTL INC,2022,9.25251002127912,1089.752,83124,62266.0,CSGS,7374,1005757.0
IRIDEX CORP,2022,7.507044521166724,56.972,83145,62168.0,IRIX,3845,1006045.0
LANDEC CORP,2022,8.292974632790418,103.269,83148,62169.0,LNDC,2033,1005286.0
LIGHTPATH TECHNOLOGIES INC,2022,7.522140512447344,35.559,83149,62217.0,LPTH,3827,889971.0
OHIO VALLEY BANC CORP,2022,8.100633248276813,57.778,83155,19137.0,OVBC,6020,894671.0
GREIF INC  -CL A,2022,9.234805290247456,6349.5,83233,5338.0,GEF,2650,43920.0
CENTURY ALUMINUM CO,2022,8.878067915993972,2777.3,83244,62516.0,CENX,3350,949157.0
HUB GROUP INC  -CL A,2022,9.414155776214844,5340.49,83272,62378.0,HUBG,4731,940942.0
SPAR GROUP INC,2022,7.470294330337406,261.268,83303,62302.0,SGRP,7389,1004989.0
TUCOWS INC,2022,8.56456267329232,321.142,83382,62723.0,TCX,7370,909494.0
KVH INDUSTRIES INC,2022,8.29270688313735,138.878,83390,62549.0,KVHI,4899,1007587.0
STREAMLINE HEALTH SOLUTIONS,2022,7.957690020178682,24.889,83391,62666.0,STRM,7373,1008586.0
OPTICAL CABLE CORP,2022,7.542664372154458,69.079,83399,62553.0,OCC,3357,1000230.0
EVOLUTION PETROLEUM CORP,2022,8.405782996793898,108.926,83411,62626.0,EPM,1311,1006655.0
SANDY SPRING BANCORP INC,2022,9.196802187550166,566.17,83414,62654.0,SASR,6020,824410.0
TUPPERWARE BRANDS CORP,2022,8.265145591626284,1304.0,83462,62897.0,TUP,3089,1008654.0
ARTESIAN RESOURCES  -CL A,2022,8.703307012438595,98.897,83469,17341.0,ARTNA,4941,863110.0
FTI CONSULTING INC,2022,9.737699214944625,3028.908,83509,62823.0,FCN,8721,887936.0
JAKKS PACIFIC INC,2022,8.231437934714428,796.187,83520,62745.0,JAKK,3942,1009829.0
NEUROCRINE BIOSCIENCES INC,2022,10.061677108060762,1488.7,83534,62921.0,NBIX,2836,914475.0
MEDALLION FINANCIAL CORP,2022,8.216595179578718,206.147,83565,62919.0,MFIN,6159,1000209.0
FACTSET RESEARCH SYSTEMS INC,2022,10.184273915742882,1843.892,83597,63172.0,FDS,7370,1013237.0
WORTHINGTON INDUSTRIES,2022,9.39289626275182,4916.392,83601,11600.0,WOR,3310,108516.0
ANSYS INC,2022,10.322348540150822,2065.553,83621,63080.0,ANSS,7372,1013462.0
CONNECTONE BANCORP INC,2022,8.977756989822524,386.989,83642,17724.0,CNOB,6020,712771.0
CASI PHARMACEUTICALS INC,2022,7.381833554946505,43.107,83651,63030.0,CASI,2834,895051.0
TRUEBLUE INC,2022,8.806612709204835,2254.184,83671,22207.0,TBI,7363,768899.0
PROVIDENT FINANCIAL HOLDINGS,2022,7.992145274760241,39.446,83683,63178.0,PROV,6035,1010470.0
RUSH ENTERPRISES INC,2022,8.83245169063866,7101.67,83690,63000.0,RUSHA,5500,1012019.0
WILHELMINA INTERNATIONAL INC,2022,7.261400393432503,17.78,83734,63388.0,WHLM,7900,1013706.0
CASS INFORMATION SYSTEMS INC,2022,8.7968235994212,187.308,83738,25201.0,CASS,7389,708781.0
GERON CORP,2022,8.975172744682805,0.596,83756,63405.0,GERN,2836,886744.0
AIM IMMUNOTECH INC,2022,7.175997898870355,0.141,83762,62525.0,AIM,2836,946644.0
OCEANFIRST FINANCIAL CORP,2022,9.099269627575792,490.269,83774,63232.0,OCFC,6035,1004702.0
PEGASYSTEMS INC,2022,9.450650666573802,1317.845,83779,63290.0,PEGA,7372,1013857.0
STRATEGIC EDUCATION INC,2022,9.281315898714016,1065.48,83799,63338.0,STRA,8200,1013934.0
GUESS INC,2022,9.051742422417467,2583.913,83822,63447.0,GES,2330,912463.0
AWARE INC,2022,7.557134463047171,16.008,83844,63454.0,AWRE,7372,1015739.0
CARRIAGE SERVICES INC,2022,8.607724202356534,370.174,83856,63456.0,CSV,7200,1016281.0
MICROVISION INC,2022,8.602799887078163,0.664,83885,63531.0,MVIS,3679,65770.0
STERICYCLE INC,2022,9.66274442499281,2704.7,83906,63527.0,SRCL,4955,861878.0
TRANSACT TECHNOLOGIES INC,2022,7.796878371650392,58.139,83910,63520.0,TACT,3577,1017303.0
TTEC HOLDINGS INC,2022,9.318896697660332,2443.707,83916,63417.0,TTEC,7389,1013880.0
SPECTRUM PHARMACEUTICALS INC,2022,7.878794709197303,10.114,83950,63650.0,SPPI,2836,831547.0
WILLIS LEASE FINANCE CORP,2022,8.55803170767557,304.348,83969,63596.0,WLFC,7359,1018164.0
ABERCROMBIE & FITCH  -CL A,2022,9.050238895161543,3697.751,83976,63643.0,ANF,5651,1018840.0
OCWEN FINANCIAL CORP,2022,8.36567925697178,1018.0,84007,63639.0,OCN,6035,873860.0
USANA HEALTH SCIENCES INC,2022,9.009348556822824,998.601,84010,63863.0,USNA,2834,896264.0
NATIONAL OILWELL VARCO INC,2022,9.914115447248452,7237.0,84032,63892.0,NOV,3533,1021860.0
TRIUMPH GROUP INC,2022,8.834942459162132,1396.313,84041,63876.0,TGI,3728,1021162.0
PENSKE AUTOMOTIVE GROUP INC,2022,9.913541209430294,27814.8,84042,63847.0,PAG,5500,1019849.0
BJ'S RESTAURANTS INC,2022,8.790342146488113,1283.926,84062,63739.0,BJRI,5812,1013488.0
HIBBETT SPORTS INC,2022,8.938671881709904,1708.316,84084,63763.0,HIBB,5940,1017480.0
ZIONS BANCORPORATION NA,2022,9.86381768810148,3337.0,84129,11687.0,ZION,6020,109380.0
NU SKIN ENTERPRISES  -CL A,2022,9.31880334327055,2225.659,84172,64028.0,NUS,2844,1021561.0
EW SCRIPPS  -CL A,2022,8.975454928904815,2453.215,84176,14535.0,SSP,4833,832428.0
ACCELERATE DIAGNOSTICS INC,2022,7.837711311040543,12.752,84184,21118.0,AXDX,2835,727207.0
FORRESTER RESEARCH INC,2022,8.833565975334672,537.787,84210,64061.0,FORR,8700,1023313.0
COMMUNITY WEST BANCSHARES,2022,8.119605757983896,53.116,84215,62646.0,CWBC,6020,1051343.0
EPLUS INC,2022,9.076072890941246,2067.718,84234,63986.0,PLUS,5045,1022408.0
SEACHANGE INTERNATIONAL INC,2022,7.37372164682588,32.493,84255,63938.0,SEAC,7372,1019671.0
STEEL DYNAMICS INC,2022,10.227779973267491,22260.774,84262,64030.0,STLD,3312,1022671.0
UNITED NATURAL FOODS INC,2022,9.364756691534335,28928.0,84275,63927.0,UNFI,5140,1020859.0
DPW HOLDINGS INC,2022,7.640513461280935,134.334,84302,64163.0,DPW,3679,896493.0
LITHIA MOTORS INC  -CL A,2022,9.747969459336217,28321.9,84319,64175.0,LAD,5500,1023128.0
VIASAT INC,2022,9.383313564768152,2556.158,84348,64088.0,VSAT,3663,797721.0
NCR CORP,2022,9.507388146420157,7844.0,84372,7648.0,NCR,7370,70866.0
QUEST DIAGNOSTICS INC,2022,10.25082196023994,9883.0,84373,64166.0,DGX,8071,1022079.0
ROCKWELL AUTOMATION,2022,10.470632849970086,7760.4,84381,9203.0,ROK,3620,1024478.0
INSPERITY INC,2022,9.634406971239269,5938.818,84385,64302.0,NSP,7363,1000753.0
CORE MOLDING TECHNOLOGIES,2022,8.06397400544915,377.376,84387,14794.0,CMT,3089,1026655.0
SOUTH STATE CORP,2022,9.761990483510996,1706.272,84389,64547.0,SSB,6020,764038.0
UNITY BANCORP INC,2022,8.461289462872106,108.784,84397,62243.0,UNTY,6020,920427.0
WOODWARD INC,2022,9.759539047838086,2382.79,84403,11580.0,WWD,3620,108312.0
CERUS CORP,2022,8.811691807335723,188.315,84413,64327.0,CERS,2836,1020214.0
HELIOS TECHNOLOGIES INC,2022,9.248549156340518,885.4,84438,64254.0,HLIO,3490,1024795.0
VERICEL CORP,2022,9.09504515684853,164.365,84511,64334.0,VCEL,2836,887359.0
CAPITAL CITY BK GROUP INC,2022,8.742000047765094,207.091,84516,20109.0,CCBG,6020,726601.0
CIENA CORP,2022,9.878877627548077,3632.661,84519,64356.0,CIEN,3661,936395.0
SILGAN HOLDINGS INC,2022,9.75636946847368,6411.499,84563,64389.0,SLGN,3411,849869.0
VAIL RESORTS INC,2022,9.982778780554431,2525.912,84588,64344.0,MTN,7990,812011.0
CTI BIOPHARMA CORP,2022,8.895306204735986,53.948,84604,64515.0,CTIC,2836,891293.0
EURONET WORLDWIDE INC,2022,9.67230113040111,3358.741,84606,64536.0,EEFT,6099,1029199.0
EMCORE CORP,2022,7.560823596914054,124.126,84607,64637.0,EMKR,3663,808326.0
WINTRUST FINANCIAL CORP,2022,9.710820207530086,2210.996,84636,63781.0,WTFC,6020,1015328.0
AUTOLIV INC,2022,9.822820173270893,8842.0,84656,64690.0,ALV,3714,1034670.0
CHENIERE ENERGY INC,2022,10.57157964348054,33428.0,84723,29453.0,LNG,1311,3570.0
CODORUS VALLEY BANCORP,2022,8.3579877972224,99.594,84725,17715.0,CVLY,6020,806279.0
GULF ISLAND FABRICATION INC,2022,7.913503856772294,142.32,84737,64568.0,GIFI,3730,1031623.0
BIO-KEY INTERNATIONAL INC,2022,6.694857060555672,7.02,84757,64645.0,BKYI,3829,1019034.0
TAKE-TWO INTERACTIVE SFTWR,2022,10.244175773598432,5349.9,84761,64630.0,TTWO,7372,946581.0
AMPHENOL CORP,2022,10.656199173807616,12623.0,84769,14282.0,APH,3678,820313.0
AMAZON.COM INC,2022,11.934664057560258,513983.0,84788,64768.0,AMZN,5961,1018724.0
PATHFINDER BANCORP INC,2022,7.949581639497236,57.012,84825,62123.0,PBHC,6020,1609065.0
RAMBUS INC,2022,9.585978212908644,454.793,84827,64766.0,RMBS,6794,917273.0
SAREPTA THERAPEUTICS INC,2022,10.056773819402787,933.013,85002,64857.0,SRPT,2836,873303.0
INTEST CORP,2022,8.055137032118799,116.828,85013,64915.0,INTT,3825,1036262.0
PACIFIC PREMIER BANCORP INC,2022,9.476961161641649,857.326,85020,64979.0,PPBI,6020,1028918.0
QORVO INC,2022,9.957411089121688,3569.399,85035,64853.0,QRVO,3674,1604778.0
SIMULATIONS PLUS INC,2022,8.871262338976083,53.906,85040,64929.0,SLP,7372,1023459.0
COMFORT SYSTEMS USA INC,2022,9.61440950787264,4140.364,85059,64997.0,FIX,1700,1035983.0
MAXIMUS INC,2022,9.648992360396528,4631.018,85067,64901.0,MMS,8741,1032220.0
RALPH LAUREN CORP,2022,9.637698417903982,6443.6,85072,64891.0,RL,2320,1037038.0
STARTEK INC,2022,8.179131511364291,385.074,85077,298036.0,SRT,7389,1031029.0
HELIX ENERGY SOLUTIONS GROUP,2022,9.049388209491433,873.1,85168,65006.0,HLX,1389,866829.0
DXP ENTERPRISES INC,2022,8.688903817256353,1480.832,85176,64223.0,DXPE,5080,1020710.0
8X8 INC,2022,8.687923731102817,743.938,85177,65021.0,EGHT,4899,1023731.0
HESKA CORP,2022,8.828139462418179,257.307,85187,65011.0,HSKA,2835,1038133.0
BANK OZK,2022,9.671553319836397,1379.764,85198,65106.0,OZK,6020,1569650.0
PROPHASE LABS INC,2022,8.193436092909915,122.647,85205,31418.0,PRPH,2834,868278.0
JONES LANG LASALLE INC,2022,9.878761757895944,20862.1,85246,65108.0,JLL,6531,1037976.0
AMETEK INC,2022,10.50633259111232,6150.53,85257,1598.0,AME,3823,1037868.0
VALERO ENERGY CORP,2022,10.68937499988971,171189.0,85269,15247.0,VLO,2911,1035002.0
AEHR TEST SYSTEMS,2022,8.746599874307615,64.961,85272,65286.0,AEHR,3825,1040470.0
ARCA BIOPHARMA INC,2022,7.533412326824093,0.0,85293,182309.0,ABIO,2836,907654.0
LAKELAND FINANCIAL CORP,2022,9.26710517765188,281.429,85299,18732.0,LKFN,6020,721994.0
BAR HARBOR BANKSHARES,2022,8.683690470508767,161.837,85332,31895.0,BHB,6020,743367.0
YUM BRANDS INC,2022,10.557249665205545,6842.0,85348,65417.0,YUM,5812,1041061.0
FARO TECHNOLOGIES INC,2022,8.742190612437161,345.765,85372,65421.0,FARO,3829,917491.0
CHILDRENS PLACE INC,2022,8.648695371512952,1708.482,85390,65430.0,PLCE,5600,1041859.0
PRICESMART INC,2022,9.275836286971131,4066.093,85394,65343.0,PSMT,5331,1041803.0
SIGA TECHNOLOGIES INC,2022,8.728262854779965,110.776,85401,65376.0,SIGA,2836,1010086.0
CAMDEN NATIONAL CORP,2022,8.78340201535218,213.49,85418,65548.0,CAC,6020,750686.0
CAPITAL SENIOR LIVING CORP,2022,7.921035846924606,237.22,85419,65732.0,CSU,8300,1043000.0
DRIL-QUIP INC,2022,8.964545482002567,362.07,85424,65671.0,DRQ,3533,1042893.0
GROUP 1 AUTOMOTIVE INC,2022,9.419951615241615,16222.1,85427,65718.0,GPI,5500,1031203.0
STONERIDGE INC,2022,8.770240713309471,899.923,85440,65590.0,SRI,3679,1043337.0
C H ROBINSON WORLDWIDE INC,2022,10.027371378227963,24696.625,85459,65609.0,CHRW,4213,1043277.0
CASELLA WASTE SYS INC  -CL A,2022,9.60437017172388,1085.089,85464,65702.0,CWST,4953,911177.0
OSI SYSTEMS INC,2022,9.12630236285115,1183.236,85488,65607.0,OSIS,3844,1039065.0
IDENTIV INC,2022,8.21428876170503,112.915,85502,65552.0,INVE,3577,1036044.0
CHOICE HOTELS INTL INC,2022,9.778411702634063,1379.302,85517,65615.0,CHH,6794,1046311.0
BIOANALYTICAL SYSTEMS INC,2022,8.102085650400172,547.656,85526,65905.0,BASI,8731,720154.0
CHARLES & COLVARD LTD,2022,7.399777351504426,43.089,85539,65850.0,CTHR,3290,1015155.0
YUNHONG CTI LTD,2022,7.222751837401875,18.048,85540,65765.0,CTIB,3060,1042187.0
GEOSPACE TECHNOLOGIES CORP,2022,7.74361025229445,89.253,85567,65896.0,GEOS,3829,1001115.0
CADIZ INC,2022,8.144760960776074,1.501,85570,12964.0,CDZI,4941,727273.0
ARK RESTAURANTS CORP,2022,7.775362833216149,183.674,85586,11872.0,ARKR,5812,779544.0
AFFILIATED MANAGERS GRP INC,2022,9.775821485924268,2329.6,85593,65886.0,AMG,6282,1004434.0
METTLER-TOLEDO INTL INC,2022,10.50819105522364,3919.709,85621,65772.0,MTD,3826,1037646.0
SONIC AUTOMOTIVE INC  -CL A,2022,9.082598676886803,14001.1,85627,65831.0,SAH,5500,1043509.0
AUTODESK INC,2022,10.60552460882386,5005.0,85631,1878.0,ADSK,7370,769397.0
INGREDION INC,2022,9.807521576231595,7946.0,85645,66016.0,INGR,2040,1046257.0
MID PENN BANCORP INC,2022,8.677701301159017,189.257,85656,66288.0,MPB,6020,879635.0
UNITED RENTALS INC,2022,10.39152524148119,11642.0,85663,66065.0,URI,7350,1067701.0
ASSERTIO HOLDINGS INC,2022,8.317595381192662,156.234,85686,65944.0,ASRT,2834,1005201.0
POWER INTEGRATIONS INC,2022,9.611217886004017,651.138,85710,66032.0,POWI,3674,833640.0
PERDOCEO EDUCATION CORP,2022,8.970222475359302,695.208,85724,66379.0,PRDO,8200,1046568.0
C&F FINANCIAL CORP,2022,8.306649708773408,126.824,85725,65958.0,CFFI,6020,913341.0
DENNYS CORP,2022,8.71805710256333,456.429,85726,19398.0,DENN,5812,852772.0
HERITAGE FINANCIAL CORP,2022,9.031682480226207,256.048,85731,66285.0,HFWA,6020,1046025.0
MERCURY SYSTEMS INC,2022,9.401705491098102,988.197,85738,66393.0,MRCY,3674,1049521.0
HOPE BANCORP INC,2022,9.184898863331444,767.512,85741,66235.0,HOPE,6020,1128361.0
ROCKWELL MEDICAL INC,2022,7.091542453721327,72.81,85744,66366.0,RMTI,3842,1041024.0
TIMBERLAND BANCORP INC,2022,8.448588889967118,71.132,85751,66286.0,TSBK,6036,1046050.0
VERISIGN INC,2022,10.335113377574244,1424.9,85753,66368.0,VRSN,7370,1014473.0
AEROCENTURY CORP,2022,7.668496247023429,0.449,85757,66301.0,ACY,7359,1036848.0
IES HOLDINGS INC,2022,8.855789763398546,2166.808,85768,66371.0,IESC,1731,1048268.0
BANCORPSOUTH BANK,2022,9.65769746107106,2053.625,85789,14219.0,BXS,6020,1299939.0
QUANTA SERVICES INC,2022,10.308850132274491,17073.903,85792,66446.0,PWR,1731,1050915.0
STEELCASE INC,2022,8.815706669492247,3232.6,85796,66290.0,SCS,2522,1050825.0
BROOKLINE BANCORP INC,2022,9.039755431706489,373.533,85860,105670.0,BRKL,6020,1049782.0
COLUMBIA SPORTSWEAR CO,2022,9.73576920075066,3486.172,85863,105936.0,COLM,2300,1050797.0
INTL BANCSHARES CORP,2022,9.45387124241532,712.915,85875,22086.0,IBOC,6020,315709.0
NORWOOD FINANCIAL CORP,2022,8.436328824355481,85.598,85883,66155.0,NWFL,6020,1013272.0
PC CONNECTION INC,2022,9.091953462263648,3124.996,85886,66586.0,CNXN,5961,1050377.0
SURMODICS INC,2022,8.683028224410634,99.951,85889,66588.0,SRDX,6794,924717.0
COMPX INTERNATIONAL INC,2022,8.356854167481476,166.562,85903,66602.0,CIX,3420,1049606.0
MARRIOTT INTL INC,2022,10.661586828601727,20773.0,85913,28930.0,MAR,7011,1048286.0
BEST BUY CO INC,2022,10.249139275621303,46298.0,85914,2184.0,BBY,5731,764478.0
SEALED AIR CORP,2022,9.85826890117822,5641.9,85926,9555.0,SEE,3081,1012100.0
COLONY BANKCORP INC,2022,8.3489249354589,126.562,85966,66504.0,CBAN,6020,711669.0
CRA INTERNATIONAL INC,2022,8.942193891294014,590.901,85972,109919.0,CRAI,8111,1053706.0
MANHATTAN ASSOCIATES INC,2022,9.87795321002643,767.084,85992,109826.0,MANH,7373,1056696.0
UMPQUA HOLDINGS CORP,2022,9.588206014133275,1347.545,86004,65228.0,UMPQ,6020,1077771.0
INNOSPEC INC,2022,9.406102388573032,1963.7,86026,110566.0,IOSP,2810,1054905.0
AMKOR TECHNOLOGY INC,2022,9.769176542556314,7091.585,86047,110039.0,AMKR,3674,1047127.0
HACKETT GROUP INC,2022,8.738258695433332,293.742,86048,111000.0,HCKT,8742,1057379.0
AXT INC,2022,8.28050215729104,141.118,86051,110760.0,AXTI,3674,1051627.0
GUARANTY BANCSHARES INC,2022,8.61658221013866,145.8,86067,31265.0,GNTY,6020,1058867.0
PROTALIX BIOTHERAPEUTICS INC,2022,7.841437185942844,47.638,86080,62592.0,PLX,2836,1006281.0
SOUTHSIDE BANCSHARES INC,2022,9.055139912439296,293.838,86091,62979.0,SBSI,6020,705432.0
CLARUS CORP,2022,8.463080830670275,448.106,86092,185372.0,CLAR,3949,913277.0
WIDEPOINT CORP,2022,7.200860685294928,94.103,86098,62057.0,WYY,7370,1034760.0
FEDERATED HERMES INC,2022,9.509347934198155,1445.814,86102,66731.0,FHI,6282,1056288.0
AVALON HOLDINGS CORP,2022,6.956248709884517,81.18,86113,110802.0,AWX,4955,1061069.0
ENGLOBAL CORP,2022,7.489587835789853,40.189,86122,61971.0,ENG,8711,933738.0
MARINEMAX INC,2022,8.831272724041009,2308.098,86128,111103.0,HZO,5500,1057060.0
SEMPRA ENERGY,2022,10.68643085727845,14439.0,86136,8272.0,SRE,4931,1032208.0
COGNIZANT TECH SOLUTIONS,2022,10.464037878883431,19428.0,86158,111864.0,CTSH,7370,1058290.0
PACIFIC ETHANOL INC,2022,8.335344588207068,1335.621,86165,163595.0,PEIX,2860,778164.0
MICROSTRATEGY INC,2022,9.132563379953703,499.264,86211,111534.0,MSTR,7372,1050446.0
REPUBLIC SERVICES INC,2022,10.610244533390084,13511.3,86228,112168.0,RSG,4953,1060391.0
CENTRUS ENERGY CORP,2022,8.65215548754148,293.8,86233,112759.0,LEU,2810,1065059.0
REPUBLIC BANCORP INC/KY,2022,8.857077997693084,315.994,86287,112721.0,RBCAA,6020,921557.0
COSTAR GROUP INC,2022,10.497310317065953,2182.399,86288,112111.0,CSGP,7370,1057352.0
CVD EQUIPMENT CORP,2022,7.571162534787903,25.813,86290,2581.0,CVV,3559,766792.0
HERITAGE COMMERCE CORP,2022,8.898225345741116,198.878,86302,109599.0,HTBK,6020,1053352.0
SALISBURY BANCORP INC,2022,8.26028275682143,61.624,86312,113093.0,SAL,6020,1060219.0
EBAY INC,2022,10.349322800550755,9795.0,86356,114524.0,EBAY,7370,1065088.0
FIRST BUSEY CORP,2022,9.135608644444098,486.789,86382,18329.0,BUSE,6020,314489.0
CNB FINANCIAL CORP/PA,2022,8.698758477476376,247.621,86384,17534.0,CCNE,6020,736772.0
PROSPERITY BANCSHARES INC,2022,9.821928505126484,1239.963,86432,115876.0,PB,6020,1068851.0
INOVIO PHARMACEUTICALS INC,2022,8.596401300131314,10.262,86444,66697.0,INO,3845,1055726.0
R F INDUSTRIES LTD,2022,7.719265143207277,85.254,86474,2829.0,RFIL,3678,740664.0
SLEEP NUMBER CORP,2022,8.757338108876601,2114.297,86489,116504.0,SNBR,2510,827187.0
CF BANKSHARES INC,2022,8.044925593650184,70.974,86526,117018.0,CFBK,6035,1070680.0
DIFFUSION PHARMACEUTICALS,2022,7.01354888425404,0.0,86536,26809.0,DFFN,2836,1053691.0
BLUCORA INC,2022,9.08900624095787,666.496,86544,116772.0,BCOR,6211,1068875.0
AMERICAN AXLE & MFG HOLDINGS,2022,8.952217011557746,5802.4,86547,117861.0,AXL,3714,1062231.0
ENTERCOM COMMUNICATIONS CORP,2022,7.501616167839682,1253.664,86560,117902.0,ETM,4832,1067837.0
FIRST CAPITAL INC,2022,7.923958099616708,41.867,86573,117034.0,FCAP,6020,1070296.0
GOLDEN ENTERTAINMENT INC,2022,9.02279717925672,1121.719,86578,117036.0,GDEN,7990,1071255.0
NVIDIA CORP,2022,11.555704210112577,26974.0,86580,117768.0,NVDA,3674,1045810.0
GAMCO INVESTORS INC,2022,8.097597911536331,258.746,86593,118264.0,GBL,6282,1060349.0
KORN FERRY,2022,9.426215157037191,2863.836,86594,118267.0,KFY,7361,56679.0
EAST WEST BANCORP INC,2022,9.967944332367248,2619.897,86719,118042.0,EWBC,6020,1069157.0
MANNATECH INC,2022,7.522132420751792,137.208,86728,112968.0,MTEX,2834,1056358.0
MKS INSTRUMENTS INC,2022,9.751511435577184,3547.0,86778,119275.0,MKSI,3823,1049502.0
BOOKING HOLDINGS INC,2022,10.882550422818776,17090.0,86783,119314.0,BKNG,7370,1075531.0
CNX RESOURCES CORPORATION,2022,9.482763950416157,1259.799,86799,120093.0,CNX,1311,1070412.0
TREX CO INC,2022,9.667005309290523,1106.043,86810,119316.0,TREX,2400,1069878.0
AMERICAN NATL BANKSHARES,2022,8.593053757061323,114.811,86814,17367.0,AMNB,6020,741516.0
DIAMOND HILL INVESTMENT GRP,2022,8.745785172213962,169.514,86818,65235.0,DHIL,6282,909108.0
ATLANTICUS HOLDINGS CORP,2022,8.578259293998265,469.844,86819,119714.0,ATLC,6141,1464343.0
CAPITOL FEDERAL FINL INC,2022,9.070982712964229,302.37,86820,119414.0,CFFN,6035,1490906.0
EXTREME NETWORKS INC,2022,9.373547301033565,1112.321,86822,119574.0,EXTR,3576,1078271.0
HEIDRICK & STRUGGLES INTL,2022,8.744693577779046,1083.586,86827,120048.0,HSII,7361,1066605.0
TUESDAY MORNING CORP,2022,6.609842430447136,749.809,86866,11944.0,TUESQ,5331,878726.0
GOLDMAN SACHS GROUP INC,2022,11.065506839377758,68711.0,86868,114628.0,GS,6211,886982.0
WESCO INTL INC,2022,9.803844038923025,21420.116,86876,120444.0,WCC,5063,929008.0
MANHATTAN BRIDGE CAPITAL INC,2022,7.78723618463187,8.589,86887,120456.0,LOAN,6798,1080340.0
NAUTILUS INC,2022,7.68601091774413,286.773,86889,27760.0,NLS,3949,1078207.0
COMMUNITY BANK SYSTEM INC,2022,9.529244905428872,702.454,86896,16790.0,CBU,6020,723188.0
URBAN ONE INC,2022,7.651668025272574,484.604,86916,120301.0,UONEK,4832,1041657.0
SKECHERS U S A INC,2022,9.750523313343388,7444.55,86949,121142.0,SKX,3140,1065837.0
F5 NETWORKS INC,2022,9.935879434169877,2695.845,86964,121077.0,FFIV,7373,1048695.0
FINANCIAL INSTITUTIONS INC,2022,8.5725026435738,242.378,86965,121713.0,FISI,6020,862831.0
JUNIPER NETWORKS INC,2022,10.015896412896048,5301.2,86979,121718.0,JNPR,3576,1043604.0
GREAT ELM CAPITAL GROUP INC,2022,7.767389802416607,71.135,86990,121257.0,GEC,5047,1082506.0
UNITED THERAPEUTICS CORP,2022,10.107245216643408,1936.3,87006,121440.0,UTHR,2834,1082554.0
SIERRA BANCORP/CA,2022,8.508140093196163,152.589,87014,105538.0,BSRR,6020,1130144.0
POWERFLEET INC,2022,7.987127128243715,135.157,87016,121759.0,PWFL,3812,1774170.0
